product_code,Product Name,product_description,MRP,our_price,a. Whole Sale Price,shipping _charge,product_category,product_subcategory,product_subtopic,products_pagetitle,products_metadescription,products_keywords,image_url,Sub_Description ,Brand,status
PeC424,"Colgate Toothpaste Visible White, 50 g",,45,,,,Personal Care,Oral Care,Tooth Paste,"Colgate Toothpaste Visible White, 50 g",,,p424.jpg,,Colgate,1
PeC425,"Dabur Toothpaste Super Saver, 150+150 g",,113,,,,Personal Care,Oral Care,Tooth Paste,"Dabur Toothpaste Super Saver, 150+150 g",,,p425.jpg,,Dabur,1
PeC426,Colgate Dental Cream Toothpaste Pack Of 12 U X 30 g,,120,,,,Personal Care,Oral Care,Tooth Paste,Colgate Dental Cream Toothpaste Pack Of 12 U X 30 g,,,p426.jpg,,Colgate,1
PeC427,"Pepsodent Toothpaste Whitening, 150 g",,86,,,,Personal Care,Oral Care,Tooth Paste,"Pepsodent Toothpaste Whitening, 150 g",,,p427.jpg,,Pepsodent,1
PeC428,"Colgate Toothpaste Visible White, 100 g",,85,,,,Personal Care,Oral Care,Tooth Paste,"Colgate Toothpaste Visible White, 100 g",,,p428.jpg,,Colgate,1
PeC429,"Colgate Toothpaste Sensitive Pro Relief, 30 g",,45,,,,Personal Care,Oral Care,Tooth Paste,"Colgate Toothpaste Sensitive Pro Relief, 30 g",,,p429.jpg,,Colgate,1
PeC430,"Colgate Toothpaste Max Fresh Red , 300 g And Tbr",,172,,,,Personal Care,Oral Care,Tooth Paste,"Colgate Toothpaste Max Fresh Red , 300 g And Tbr",,,p430.jpg,,Colgate,1
PeC431,"Sensodyne Toothpaste Freshgel, 80 g",,100,,,,Personal Care,Oral Care,Tooth Paste,"Sensodyne Toothpaste Freshgel, 80 g",,,p431.jpg,,Sensodyne,1
PeC432,"Sensodyne Toothpaste Freshmint , 80 g",,100,,,,Personal Care,Oral Care,Tooth Paste,"Sensodyne Toothpaste Freshmint , 80 g",,,p432.jpg,,Sensodyne,1
PeC433,"Sensodyne Toothpaste Freshmint , 40 g",,55,,,,Personal Care,Oral Care,Tooth Paste,"Sensodyne Toothpaste Freshmint , 40 g",,,p433.jpg,,Sensodyne,1
PeC434,"Sensodyne Toothpaste Rapid Relief, 80 g",,140,,,,Personal Care,Oral Care,Tooth Paste,"Sensodyne Toothpaste Rapid Relief, 80 g",,,p434.jpg,,Sensodyne,1
PeC435,"Pepsodent Toothpaste Gum Care, 200 g",,84,,,,Personal Care,Oral Care,Tooth Paste,"Pepsodent Toothpaste Gum Care, 200 g",,,p435.jpg,,Pepsodent,1
PeC436,"Close Up Toothpaste Red, 80 g",,45,,,,Personal Care,Oral Care,Tooth Paste,"Close Up Toothpaste Red, 80 g",,,p436.jpg,,Close Up,1
PeC437,"Close Up Toothpaste Red, 150 g",,81,,,,Personal Care,Oral Care,Tooth Paste,"Close Up Toothpaste Red, 150 g",,,p437.jpg,,Close Up,1
PeC438,"Colgate Toothpaste Total Advance Whitening, 150 g",,105,,,,Personal Care,Oral Care,Tooth Paste,"Colgate Toothpaste Total Advance Whitening, 150 g",,,p438.jpg,,Colgate,1
PeC439,"Colgate Toothpaste Total, 140 g",,177,,,,Personal Care,Oral Care,Tooth Paste,"Colgate Toothpaste Total, 140 g",,,p439.jpg,,Colgate,1
PeC440,"Pepsodent Toothpaste Expert Complete, 70 g",,60,,,,Personal Care,Oral Care,Tooth Paste,"Pepsodent Toothpaste Expert Complete, 70 g",,,p440.jpg,,Pepsodent,1
PeC441,"Pepsodent Toothpaste Gum Care, 80 g",,50,,,,Personal Care,Oral Care,Tooth Paste,"Pepsodent Toothpaste Gum Care, 80 g",,,p441.jpg,,Pepsodent,1
PeC442,"Colgate Toothpaste Sensitive, 50 g",,55,,,,Personal Care,Oral Care,Tooth Paste,"Colgate Toothpaste Sensitive, 50 g",,,p442.jpg,,Colgate,1
PeC443,"Colgate Toothpaste Sensitive Pro-Relief, 70 g",,105,,,,Personal Care,Oral Care,Tooth Paste,"Colgate Toothpaste Sensitive Pro-Relief, 70 g",,,p443.jpg,,Colgate,1
PeC444,Babool Toothpaste,,120,,,,Personal Care,Oral Care,Tooth Paste,Babool Toothpaste,,,p444.jpg,,Babool,1
PeC445,"Close Up Toothpaste Fire Freeze, 150 g",,100,,,,Personal Care,Oral Care,Tooth Paste,"Close Up Toothpaste Fire Freeze, 150 g",,,p445.jpg,,Close Up,1
PeC446,"Colgate Toothpaste Max Fresh Red, Pack Of 6 U X 30 g",,60,,,,Personal Care,Oral Care,Tooth Paste,"Colgate Toothpaste Max Fresh Red, Pack Of 6 U X 30 g",,,p446.jpg,,Colgate,1
PeC447,Pepsodent 2 In 1 Toothpaste 80 g,,45,,,,Personal Care,Oral Care,Tooth Paste,Pepsodent 2 In 1 Toothpaste 80 g,,,p447.jpg,,Pepsodent,1
PeC448,"Colgate Toothpaste Total, 150 g",,99,,,,Personal Care,Oral Care,Tooth Paste,"Colgate Toothpaste Total, 150 g",,,p448.jpg,,Colgate,1
PeC449,Anchor White Toothpaste Combi Pack 200 + 200 g,,98,,,,Personal Care,Oral Care,Tooth Paste,Anchor White Toothpaste Combi Pack 200 + 200 g,,,p449.jpg,,Anchor,1
PeC450,"Dabur Toothpaste Family Pack, 300 g",,129,,,,Personal Care,Oral Care,Tooth Paste,"Dabur Toothpaste Family Pack, 300 g",,,p450.jpg,,Dabur,1
